song_name,song_id,theme_id,lyric,characters
Every Day / A Heart Full of Love (Reprise),43,,And it wasn't a dream,"Marius,Cosette"
Every Day / A Heart Full of Love (Reprise),43,,Not a dream,"Marius,Cosette"
Every Day / A Heart Full of Love (Reprise),43,,After all,"Marius,Cosette"
Every Day / A Heart Full of Love (Reprise),43,,A heart full of love,Valjean
Every Day / A Heart Full of Love (Reprise),43,,This I give you,Valjean
Every Day / A Heart Full of Love (Reprise),43,,On this day,Valjean
Valjean's Confession,44,,"Monsieur, this is a day",Marius
Valjean's Confession,44,,I can never forget,Marius
Valjean's Confession,44,,Is gratitude enough,Marius
Valjean's Confession,44,,For giving me Cosette?,Marius
Valjean's Confession,44,,Your home shall be with us,Marius
Valjean's Confession,44,,And not a day shall pass,Marius
Valjean's Confession,44,,But we will prove our love,Marius
Valjean's Confession,44,,"To you, whom we shall call",Marius
Valjean's Confession,44,,A father to us both,Marius
Valjean's Confession,44,,A father to us all,Marius
Valjean's Confession,44,,Not another word my son,Valjean
Valjean's Confession,44,,There's something now that must be done,Valjean
Valjean's Confession,44,,You've spoken from the heart,Valjean
Valjean's Confession,44,,And I must do the same,Valjean
Valjean's Confession,44,,"There is a story, sir",Valjean
Valjean's Confession,44,,Of slavery and shame,Valjean
Valjean's Confession,44,,That you alone must know,Valjean
Valjean's Confession,44,,I never told Cosette,Valjean
Valjean's Confession,44,,She had enough of tears,Valjean
Valjean's Confession,44,,She's never known the truth,Valjean
Valjean's Confession,44,,The story you must hear,Valjean
Valjean's Confession,44,,Of years ago,Valjean
Valjean's Confession,44,,There lived a man whose named Jean Valjean,Valjean
Valjean's Confession,44,,He stole some bread to save his sister's son,Valjean
Valjean's Confession,44,,"For nineteen winters, served his time",Valjean
Valjean's Confession,44,,"In sweat, he washed away his crime",Valjean
Valjean's Confession,44,,Years ago,Valjean
Valjean's Confession,44,,He broke parole and lived a life apart,Valjean
Valjean's Confession,44,,How could he tell Cosette and break her heart?,Valjean
Valjean's Confession,44,,It's for Cosette that this must be faced,Valjean
Valjean's Confession,44,,If he is caught she is disgraced,Valjean
Valjean's Confession,44,,The time is come to journey on,Valjean
Valjean's Confession,44,,And from this day he must be gone,Valjean
Valjean's Confession,44,,Who am I?,Valjean
Valjean's Confession,44,,Who am I?,Valjean
Valjean's Confession,44,,You're Jean Valjean,Marius
Valjean's Confession,44,,What can I do that will turn you from this?,Marius
Valjean's Confession,44,,"Monsieur, you cannot leave",Marius
Valjean's Confession,44,,Whatever I tell my beloved Cosette,Marius
Valjean's Confession,44,,She will never believe!,Marius
Valjean's Confession,44,,Make her believe I have gone on a journey,Valjean
Valjean's Confession,44,,A long way away,Valjean
Valjean's Confession,44,,Tell her my heart was too full for farewells,Valjean
Valjean's Confession,44,,It is better this way,Valjean
Valjean's Confession,44,,"Promise me, Monsieur, Cosette will never know",Valjean
Valjean's Confession,44,,I give my word,Marius
Valjean's Confession,44,,"What I have spoken, why I must go",Valjean
Valjean's Confession,44,,"For the sake of Cosette, it must be so",Marius
Wedding Chorale / Beggars at the Feast,45,,Ring out the bells upon this day of days,Chorus
Wedding Chorale / Beggars at the Feast,45,,May all the angels of the Lord above,Chorus
Wedding Chorale / Beggars at the Feast,45,,"In jubilation, sing their songs of praise",Chorus
Wedding Chorale / Beggars at the Feast,45,,"(In jubilation, sing their songs of praise)",Chorus
Wedding Chorale / Beggars at the Feast,45,,And crown this blessed time,Chorus
Wedding Chorale / Beggars at the Feast,45,,(And crown this blessed time),Chorus
Wedding Chorale / Beggars at the Feast,45,,With peace and love,Chorus
Wedding Chorale / Beggars at the Feast,45,,(Peace and love),Chorus
Wedding Chorale / Beggars at the Feast,45,,The Baron and Baroness de Thenard wish to pay their respects to the groom!,Major Domo
Wedding Chorale / Beggars at the Feast,45,,I forget where we met,Thenardier
Wedding Chorale / Beggars at the Feast,45,,Was it not at the Chateau Lafarge,Thenardier
Wedding Chorale / Beggars at the Feast,45,,Where the Duke did that puke,Thenardier
Wedding Chorale / Beggars at the Feast,45,,Down the Duchess's de-coll-etage?,Thenardier
Wedding Chorale / Beggars at the Feast,45,,"No, 'Baron de Thenard'",Marius
Wedding Chorale / Beggars at the Feast,45,,The circles I move in are humbler by far,Marius
Wedding Chorale / Beggars at the Feast,45,,"Go away, Thenardier!",Marius
Wedding Chorale / Beggars at the Feast,45,,Do you think I don't know who you are?,Marius
Wedding Chorale / Beggars at the Feast,45,,He's not fooled. Told you so,Madame Thenardier
Wedding Chorale / Beggars at the Feast,45,,Show M'sieur what you've come here to show,Madame Thenardier
Wedding Chorale / Beggars at the Feast,45,,Tell the boy what you know!,Madame Thenardier
Wedding Chorale / Beggars at the Feast,45,,"When I look at you, I remember Eponine",Marius
Wedding Chorale / Beggars at the Feast,45,,"She was more than you deserved, who gave her birth",Marius
Wedding Chorale / Beggars at the Feast,45,,"But now she is with God and happier, I hope",Marius
Wedding Chorale / Beggars at the Feast,45,,Than here on earth!,Marius
Wedding Chorale / Beggars at the Feast,45,,"So it goes, heaven knows",Thenardier
Wedding Chorale / Beggars at the Feast,45,,Life has dealt me some terrible blows,Thenardier
Wedding Chorale / Beggars at the Feast,45,,You've got cash and a heart,Madame Thenardier
Wedding Chorale / Beggars at the Feast,45,,You could give us a bit of a start,Madame Thenardier
Wedding Chorale / Beggars at the Feast,45,,"We can prove, plain as ink",Madame Thenardier
Wedding Chorale / Beggars at the Feast,45,,Your bride's father is not what you think,Madame Thenardier
Wedding Chorale / Beggars at the Feast,45,,There's a tale I could tell,Thenardier
Wedding Chorale / Beggars at the Feast,45,,Information we're willing to sell,Madame Thenardier
Wedding Chorale / Beggars at the Feast,45,,There's a man what he slew,Thenardier
Wedding Chorale / Beggars at the Feast,45,,I saw the corpse clear as I'm seeing you!,Thenardier
Wedding Chorale / Beggars at the Feast,45,,What I tell you is true!,Thenardier
Wedding Chorale / Beggars at the Feast,45,,Pity to disturb you at a feast like this,Madame Thenardier
Wedding Chorale / Beggars at the Feast,45,,But five hundred francs surely wouldn't come amiss,Madame Thenardier
Wedding Chorale / Beggars at the Feast,45,,In God's name say what you have to say,Marius
Wedding Chorale / Beggars at the Feast,45,,But first you pay!,Thenardier
Wedding Chorale / Beggars at the Feast,45,,"What I saw, clear as light",Thenardier
Wedding Chorale / Beggars at the Feast,45,,Jean Valjean in the sewers that night,Thenardier
Wedding Chorale / Beggars at the Feast,45,,Had this corpse on his back,Thenardier
Wedding Chorale / Beggars at the Feast,45,,Hanging there like a bloody great sack,Thenardier
Wedding Chorale / Beggars at the Feast,45,,"I was there, never fear",Thenardier
Wedding Chorale / Beggars at the Feast,45,,Even found me this fine souvenir,Thenardier
Wedding Chorale / Beggars at the Feast,45,,I know this. This was mine,Marius
Wedding Chorale / Beggars at the Feast,45,,This is surely some heavenly sign!,Marius
Wedding Chorale / Beggars at the Feast,45,,"One thing more, mark this well",Thenardier
Wedding Chorale / Beggars at the Feast,45,,It was the night the barricades fell,Thenardier
Wedding Chorale / Beggars at the Feast,45,,Then it's true. Then I'm right,Marius
Wedding Chorale / Beggars at the Feast,45,,Jean Valjean was my savior that night!,Marius
Wedding Chorale / Beggars at the Feast,45,,"As for you, take this too!",Marius
Wedding Chorale / Beggars at the Feast,45,,God forgive us the things that we do,Marius
Wedding Chorale / Beggars at the Feast,45,,"Come my love, come Cosette",Marius
Wedding Chorale / Beggars at the Feast,45,,This day's blessings are not over yet,Marius
Wedding Chorale / Beggars at the Feast,45,,Ain't it a laugh? Ain't it a treat?,Thenardier
Wedding Chorale / Beggars at the Feast,45,,Hob-nobbin' here among the elite?,Thenardier
Wedding Chorale / Beggars at the Feast,45,,"Here comes a prince, there goes a Jew",Thenardier
Wedding Chorale / Beggars at the Feast,45,,"This one's a queer, but what can you do?",Thenardier
Wedding Chorale / Beggars at the Feast,45,,"Paris at my feet, Paris in the dust",Thenardier
Wedding Chorale / Beggars at the Feast,45,,And here's me breaking bread,Thenardier
Wedding Chorale / Beggars at the Feast,45,,With the upper crust!,Thenardier
Wedding Chorale / Beggars at the Feast,45,,Beggar at the feast! Master of the dance!,Thenardier
Wedding Chorale / Beggars at the Feast,45,,"Life is easy pickings, if you grab your chance",Thenardier
Wedding Chorale / Beggars at the Feast,45,,"Everywhere you go, law-abiding folk",Thenardier
Wedding Chorale / Beggars at the Feast,45,,"Doing what is decent, but they're mostly broke!",Thenardier
Wedding Chorale / Beggars at the Feast,45,,Singing to the Lord on Sundays,Thenardier
Wedding Chorale / Beggars at the Feast,45,,Praying for the gifts He'll send,Thenardier
Wedding Chorale / Beggars at the Feast,45,,But we're the ones who take it,"Thenardier,Madame Thenardier"
Wedding Chorale / Beggars at the Feast,45,,We're the ones who make it in the end!,"Thenardier,Madame Thenardier"
Wedding Chorale / Beggars at the Feast,45,,"Watch the buggers dance, watch 'em till they drop","Thenardier,Madame Thenardier"
Wedding Chorale / Beggars at the Feast,45,,Keep your wits about you and you stand on top!,"Thenardier,Madame Thenardier"
Wedding Chorale / Beggars at the Feast,45,,"Masters of the land, always get our share","Thenardier,Madame Thenardier"
Wedding Chorale / Beggars at the Feast,45,,"Clear away the barricades, and we're still there!","Thenardier,Madame Thenardier"
Wedding Chorale / Beggars at the Feast,45,,We know where the wind is blowing,"Thenardier,Madame Thenardier"
Wedding Chorale / Beggars at the Feast,45,,Money is the stuff we smell,"Thenardier,Madame Thenardier"
Wedding Chorale / Beggars at the Feast,45,,And when we're rich as Croesus,"Thenardier,Madame Thenardier"
Wedding Chorale / Beggars at the Feast,45,,Jesus! Won't we see you all in hell!,"Thenardier,Madame Thenardier"
Epilogue / Finale,46,,"Alone, I wait in the shadows",Valjean
Epilogue / Finale,46,,I count the hours till I can sleep,Valjean
Epilogue / Finale,46,,I dreamed a dream Cosette stood by,Valjean
Epilogue / Finale,46,,It made her weep to know I die,Valjean
Epilogue / Finale,46,,Alone at the end of the day,Valjean
Epilogue / Finale,46,,"Upon this wedding night, I pray",Valjean
Epilogue / Finale,46,,"Take these children, my Lord, to thy embrace",Valjean
Epilogue / Finale,46,,And show them grace,Valjean
Epilogue / Finale,46,,"God on high, hear my prayer",Valjean
Epilogue / Finale,46,,Take me now to thy care,Valjean
Epilogue / Finale,46,,"Where You are, let me be",Valjean
Epilogue / Finale,46,,"Take me now, take me there",Valjean
Epilogue / Finale,46,,Bring me home,Valjean
Epilogue / Finale,46,,Bring me home,Valjean
Epilogue / Finale,46,,"Monsieur, I bless your name",Fantine
Epilogue / Finale,46,,"Monsieur, lay down your burden",Fantine
Epilogue / Finale,46,,You raised my child in love	,Fantine
Epilogue / Finale,46,,"I am ready, Fantine",Valjean
Epilogue / Finale,46,,At the end of my days,Valjean
Epilogue / Finale,46,,She's the best of my life,Valjean
Epilogue / Finale,46,,And you will be with God,Fantine
Epilogue / Finale,46,,"Papa, Papa, I do not understand!",Cosette
Epilogue / Finale,46,,Are you alright? They said you'd gone away,Cosette
Epilogue / Finale,46,,"Cosette, my child, am I forgiven now?",Valjean
Epilogue / Finale,46,,"Thank God, thank God, I've lived to see this day",Valjean
Epilogue / Finale,46,,It's you who must forgive a thoughtless fool,Marius
Epilogue / Finale,46,,It's you who must forgive a thankless man,Marius
Epilogue / Finale,46,,It's thanks to you that I am living,Marius
Epilogue / Finale,46,,And again I lay down my life at your feet,Marius
Epilogue / Finale,46,,"Cosette, your father is a saint",Marius
Epilogue / Finale,46,,When they wounded me,Marius
Epilogue / Finale,46,,He took me from the barricade,Marius
Epilogue / Finale,46,,Carried like a babe,Marius
Epilogue / Finale,46,,And brought me home to you!,Marius
Epilogue / Finale,46,,Now you are here,Valjean
Epilogue / Finale,46,,"Again, beside me",Valjean
Epilogue / Finale,46,,"Now, I can die in peace",Valjean
Epilogue / Finale,46,,For now my life is blessed,Valjean
Epilogue / Finale,46,,You will live!,Cosette
Epilogue / Finale,46,,"Papa, you're going to live!",Cosette
Epilogue / Finale,46,,It's too soon,Cosette
Epilogue / Finale,46,,Too soon to say goodbye,Cosette
Epilogue / Finale,46,,"Yes, Cosette",Valjean
Epilogue / Finale,46,,Forbid me now to die,Valjean
Epilogue / Finale,46,,I'll obey... I will try...,Valjean
Epilogue / Finale,46,,On this page,Valjean
Epilogue / Finale,46,,I write my last confession,Valjean
Epilogue / Finale,46,,Read it well,Valjean
Epilogue / Finale,46,,"When I, at last, am sleeping",Valjean
Epilogue / Finale,46,,It's the story,Valjean
Epilogue / Finale,46,,Of those who always loved you:,Valjean
Epilogue / Finale,46,,Your mother gave her life for you,Valjean
Epilogue / Finale,46,,And gave you to my keeping,Valjean
Epilogue / Finale,46,,Come with me,Fantine
Epilogue / Finale,46,,Where chains will never bind you,Fantine
Epilogue / Finale,46,,All your grief,Fantine
Epilogue / Finale,46,,"At last, at last, behind you",Fantine
Epilogue / Finale,46,,Lord in Heaven,Fantine
Epilogue / Finale,46,,Look down on him in mercy,Fantine
Epilogue / Finale,46,,Forgive me all my trespasses,Valjean
Epilogue / Finale,46,,And take me to Your glory,Valjean
Epilogue / Finale,46,,Take my hand,"Fantine,Eponine"
Epilogue / Finale,46,,And lead me to salvation,"Fantine,Eponine"
Epilogue / Finale,46,,Take my love,"Fantine,Eponine"
Epilogue / Finale,46,,For love is everlasting,"Fantine,Eponine"
Epilogue / Finale,46,,And remember,"Valjean,Fantine,Eponine"
Epilogue / Finale,46,,The truth that once was spoken:,"Valjean,Fantine,Eponine"
Epilogue / Finale,46,,To love another person is to see the face of God!,"Valjean,Fantine,Eponine"
Epilogue / Finale,46,,Do you hear the people sing?,Ensemble
Epilogue / Finale,46,,Lost in the valley of the night,Ensemble
Epilogue / Finale,46,,It is the music of a people,Ensemble
Epilogue / Finale,46,,Who are climbing to the light,Ensemble
Epilogue / Finale,46,,For the wretched of the Earth,Ensemble
Epilogue / Finale,46,,There is a flame that never dies,Ensemble
Epilogue / Finale,46,,Even the darkest night will end,Ensemble
Epilogue / Finale,46,,And the sun will rise,Ensemble
Epilogue / Finale,46,,They will live again in freedom,Ensemble
Epilogue / Finale,46,,In the garden of the Lord,Ensemble
Epilogue / Finale,46,,They will walk behind the ploughshare,Ensemble
Epilogue / Finale,46,,They will put away the sword,Ensemble
Epilogue / Finale,46,,The chain will be broken,Ensemble
Epilogue / Finale,46,,And all men will have their reward,Ensemble
Epilogue / Finale,46,,Who will join in our crusade?,Ensemble
Epilogue / Finale,46,,Who will be strong and stand with me?,Ensemble
Epilogue / Finale,46,,Somewhere beyond the barricade,Ensemble
Epilogue / Finale,46,,Is there a world you long to see?,Ensemble
Epilogue / Finale,46,,Do you hear the people sing?,Ensemble
Epilogue / Finale,46,,"Say, do you hear the distant drums?",Ensemble
Epilogue / Finale,46,,It is the future that they bring,Ensemble
Epilogue / Finale,46,,When tomorrow comes!,Ensemble
Epilogue / Finale,46,,Who will join in our crusade?,Full Cast
Epilogue / Finale,46,,Who will be strong and stand with me?,Full Cast
Epilogue / Finale,46,,Somewhere beyond the barricade,Full Cast
Epilogue / Finale,46,,Is there a world you long to see?,Full Cast
Epilogue / Finale,46,,Do you hear the people sing?,Full Cast
Epilogue / Finale,46,,"Say, do you hear the distant drums?",Full Cast
Epilogue / Finale,46,,It is the future that they bring,Full Cast
Epilogue / Finale,46,,When tomorrow comes!,Full Cast
Epilogue / Finale,46,,"Aah, aah, aah",Full Cast
Epilogue / Finale,46,,Tomorrow comes!,Full Cast
